Participant,NewsMeasure,Sample,Ratings_M,Ratings_Scored,SocialJetlag_ABS,SocialJetlag_ABS_Binned,Chronotype,SleepDurationAvg,SleepDurationAvg_Binned,SampleCoded,CRT,HL,Age,Edu,Gender,NewsType,NewsDomain,NewsTypeCoded,NewsDomainCoded,GenderCoded,Pct_Confidently_Correct,Pct_Unconfidently_Correct,Pct_Confidently_Incorrect,Pct_Unconfidently_Incorrect
369,Fake-The Big Lie,Conservative,12.46666667,0.866666667,0.5,'0-1,26.14285714,5.285714286,'4-6,0.5,2,6,52,4,Female,Fake,TBL,-0.5,0.5,-0.5,86.66666667,0,6.666666667,6.666666667
369,Real-Covid,Conservative,38.4,0.2,0.5,'0-1,26.14285714,5.285714286,'4-6,0.5,2,6,52,4,Female,Real,Covid,0.5,-0.5,-0.5,20,0,20,60
369,Real-The Big Lie,Conservative,61.6,0.6,0.5,'0-1,26.14285714,5.285714286,'4-6,0.5,2,6,52,4,Female,Real,TBL,0.5,0.5,-0.5,53.33333333,6.666666667,6.666666667,33.33333333
370,Fake-Covid,Conservative,52.53333333,0.533333333,1.925,'1-2,25.06428571,7.378571429,'7-8,0.5,4,6,55,4,Female,Fake,Covid,-0.5,-0.5,-0.5,0,53.33333333,40,6.666666667
370,Fake-The Big Lie,Conservative,44.93333333,0.533333333,1.925,'1-2,25.06428571,7.378571429,'7-8,0.5,4,6,55,4,Female,Fake,TBL,-0.5,0.5,-0.5,13.33333333,40,6.666666667,40
370,Real-Covid,Conservative,73.6,0.8,1.925,'1-2,25.06428571,7.378571429,'7-8,0.5,4,6,55,4,Female,Real,Covid,0.5,-0.5,-0.5,66.66666667,13.33333333,0,20
370,Real-The Big Lie,Conservative,74.4,0.8,1.925,'1-2,25.06428571,7.378571429,'7-8,0.5,4,6,55,4,Female,Real,TBL,0.5,0.5,-0.5,53.33333333,26.66666667,0,20
371,Fake-Covid,Conservative,47.8,0.533333333,1.425,'1-2,26.56071429,5.971428571,'4-6,0.5,2,5,53,7,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,6.666666667,46.66666667,0
371,Fake-The Big Lie,Conservative,77.93333333,0.133333333,1.425,'1-2,26.56071429,5.971428571,'4-6,0.5,2,5,53,7,Female,Fake,TBL,-0.5,0.5,-0.5,13.33333333,0,86.66666667,0
371,Real-Covid,Conservative,63.2,0.733333333,1.425,'1-2,26.56071429,5.971428571,'4-6,0.5,2,5,53,7,Female,Real,Covid,0.5,-0.5,-0.5,73.33333333,0,26.66666667,0
371,Real-The Big Lie,Conservative,65.06666667,0.666666667,1.425,'1-2,26.56071429,5.971428571,'4-6,0.5,2,5,53,7,Female,Real,TBL,0.5,0.5,-0.5,60,6.666666667,13.33333333,20
372,Fake-Covid,Conservative,39.06666667,0.666666667,0,'0-1,27,4,'4-6,0.5,3,5,54,5,Female,Fake,Covid,-0.5,-0.5,-0.5,40,26.66666667,26.66666667,6.666666667
372,Fake-The Big Lie,Conservative,42.86666667,0.6,0,'0-1,27,4,'4-6,0.5,3,5,54,5,Female,Fake,TBL,-0.5,0.5,-0.5,60,0,33.33333333,6.666666667
372,Real-Covid,Conservative,59.73333333,0.733333333,0,'0-1,27,4,'4-6,0.5,3,5,54,5,Female,Real,Covid,0.5,-0.5,-0.5,60,13.33333333,20,6.666666667
372,Real-The Big Lie,Conservative,54.13333333,0.6,0,'0-1,27,4,'4-6,0.5,3,5,54,5,Female,Real,TBL,0.5,0.5,-0.5,53.33333333,6.666666667,26.66666667,13.33333333
373,Fake-Covid,Conservative,47.26666667,0.6,2.35,'2-3,27.05,6.2,'6-7,0.5,3,6,41,5,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,13.33333333,40,0
373,Fake-The Big Lie,Conservative,53.53333333,0.533333333,2.35,'2-3,27.05,6.2,'6-7,0.5,3,6,41,5,Female,Fake,TBL,-0.5,0.5,-0.5,46.66666667,6.666666667,40,6.666666667
373,Real-Covid,Conservative,54.53333333,0.533333333,2.35,'2-3,27.05,6.2,'6-7,0.5,3,6,41,5,Female,Real,Covid,0.5,-0.5,-0.5,46.66666667,6.666666667,20,26.66666667
373,Real-The Big Lie,Conservative,60.8,0.666666667,2.35,'2-3,27.05,6.2,'6-7,0.5,3,6,41,5,Female,Real,TBL,0.5,0.5,-0.5,46.66666667,20,20,13.33333333
376,Fake-Covid,Conservative,14.13333333,0.8,1,'1-2,24.28571429,6.571428571,'6-7,0.5,4,4,60,7,Female,Fake,Covid,-0.5,-0.5,-0.5,80,0,6.666666667,13.33333333
376,Fake-The Big Lie,Conservative,24,0.666666667,1,'1-2,24.28571429,6.571428571,'6-7,0.5,4,4,60,7,Female,Fake,TBL,-0.5,0.5,-0.5,53.33333333,13.33333333,6.666666667,26.66666667
376,Real-Covid,Conservative,91.06666667,1,1,'1-2,24.28571429,6.571428571,'6-7,0.5,4,4,60,7,Female,Real,Covid,0.5,-0.5,-0.5,86.66666667,13.33333333,0,0
376,Real-The Big Lie,Conservative,69.33333333,0.733333333,1,'1-2,24.28571429,6.571428571,'6-7,0.5,4,4,60,7,Female,Real,TBL,0.5,0.5,-0.5,60,13.33333333,6.666666667,20
377,Fake-Covid,Conservative,62.2,0.266666667,0,'0-1,26.3,8,'8-9,0.5,2,6,78,7,Male,Fake,Covid,-0.5,-0.5,0.5,13.33333333,13.33333333,40,33.33333333
377,Fake-The Big Lie,Conservative,69.06666667,0.333333333,0,'0-1,26.3,8,'8-9,0.5,2,6,78,7,Male,Fake,TBL,-0.5,0.5,0.5,13.33333333,20,66.66666667,0
377,Real-Covid,Conservative,39.2,0.266666667,0,'0-1,26.3,8,'8-9,0.5,2,6,78,7,Male,Real,Covid,0.5,-0.5,0.5,20,6.666666667,53.33333333,20
377,Real-The Big Lie,Conservative,56.46666667,0.466666667,0,'0-1,26.3,8,'8-9,0.5,2,6,78,7,Male,Real,TBL,0.5,0.5,0.5,40,6.666666667,20,33.33333333
378,Fake-Covid,Conservative,22.46666667,0.8,0.65,'0-1,25.25,5.2,'4-6,0.5,3,1,65,6,Male,Fake,Covid,-0.5,-0.5,0.5,33.33333333,46.66666667,13.33333333,6.666666667
378,Fake-The Big Lie,Conservative,75.2,0.2,0.65,'0-1,25.25,5.2,'4-6,0.5,3,1,65,6,Male,Fake,TBL,-0.5,0.5,0.5,13.33333333,6.666666667,80,0
378,Real-Covid,Conservative,39.26666667,0.4,0.65,'0-1,25.25,5.2,'4-6,0.5,3,1,65,6,Male,Real,Covid,0.5,-0.5,0.5,40,0,26.66666667,33.33333333
378,Real-The Big Lie,Conservative,34.86666667,0.4,0.65,'0-1,25.25,5.2,'4-6,0.5,3,1,65,6,Male,Real,TBL,0.5,0.5,0.5,26.66666667,13.33333333,33.33333333,26.66666667
379,Fake-Covid,Conservative,61.13333333,0.2,0,'0-1,26.5,7,'7-8,0.5,2,5,64,7,Male,Fake,Covid,-0.5,-0.5,0.5,6.666666667,13.33333333,80,0
379,Fake-The Big Lie,Conservative,52.86666667,0.2,0,'0-1,26.5,7,'7-8,0.5,2,5,64,7,Male,Fake,TBL,-0.5,0.5,0.5,0,20,80,0
379,Real-Covid,Conservative,64.6,0.933333333,0,'0-1,26.5,7,'7-8,0.5,2,5,64,7,Male,Real,Covid,0.5,-0.5,0.5,93.33333333,0,6.666666667,0
379,Real-The Big Lie,Conservative,58.66666667,0.866666667,0,'0-1,26.5,7,'7-8,0.5,2,5,64,7,Male,Real,TBL,0.5,0.5,0.5,80,6.666666667,0,13.33333333
380,Fake-Covid,Conservative,18.53333333,0.866666667,1,'1-2,26.65,8.7,'8-9,0.5,1,6,45,6,Female,Fake,Covid,-0.5,-0.5,-0.5,73.33333333,13.33333333,13.33333333,0
380,Fake-The Big Lie,Conservative,26.93333333,0.8,1,'1-2,26.65,8.7,'8-9,0.5,1,6,45,6,Female,Fake,TBL,-0.5,0.5,-0.5,66.66666667,13.33333333,20,0
380,Real-Covid,Conservative,81.86666667,0.933333333,1,'1-2,26.65,8.7,'8-9,0.5,1,6,45,6,Female,Real,Covid,0.5,-0.5,-0.5,93.33333333,0,6.666666667,0
380,Real-The Big Lie,Conservative,66.86666667,0.866666667,1,'1-2,26.65,8.7,'8-9,0.5,1,6,45,6,Female,Real,TBL,0.5,0.5,-0.5,80,6.666666667,13.33333333,0
381,Fake-Covid,Conservative,56.66666667,0.333333333,0.5,'0-1,26.35714286,7.714285714,'7-8,0.5,3,6,46,5,Male,Fake,Covid,-0.5,-0.5,0.5,20,13.33333333,46.66666667,20
381,Fake-The Big Lie,Conservative,59.26666667,0.333333333,0.5,'0-1,26.35714286,7.714285714,'7-8,0.5,3,6,46,5,Male,Fake,TBL,-0.5,0.5,0.5,26.66666667,6.666666667,60,6.666666667
381,Real-Covid,Conservative,51.66666667,0.466666667,0.5,'0-1,26.35714286,7.714285714,'7-8,0.5,3,6,46,5,Male,Real,Covid,0.5,-0.5,0.5,40,6.666666667,33.33333333,20
381,Real-The Big Lie,Conservative,58.53333333,0.666666667,0.5,'0-1,26.35714286,7.714285714,'7-8,0.5,3,6,46,5,Male,Real,TBL,0.5,0.5,0.5,60,6.666666667,20,13.33333333
382,Fake-Covid,Liberal,20.33333333,0.866666667,0.3,'0-1,21.58571429,6.571428571,'6-7,-0.5,2,5,32,5,Male,Fake,Covid,-0.5,-0.5,0.5,46.66666667,40,0,13.33333333
382,Fake-The Big Lie,Liberal,52.4,0.333333333,0.3,'0-1,21.58571429,6.571428571,'6-7,-0.5,2,5,32,5,Male,Fake,TBL,-0.5,0.5,0.5,0,33.33333333,6.666666667,60
382,Real-Covid,Liberal,64,0.866666667,0.3,'0-1,21.58571429,6.571428571,'6-7,-0.5,2,5,32,5,Male,Real,Covid,0.5,-0.5,0.5,33.33333333,53.33333333,0,13.33333333
382,Real-The Big Lie,Liberal,54.06666667,0.6,0.3,'0-1,21.58571429,6.571428571,'6-7,-0.5,2,5,32,5,Male,Real,TBL,0.5,0.5,0.5,20,40,0,40
383,Fake-Covid,Liberal,8.666666667,1,1.925,'1-2,28.27857143,8.407142857,'8-9,-0.5,1,6,22,5,Female,Fake,Covid,-0.5,-0.5,-0.5,93.33333333,6.666666667,0,0
383,Fake-The Big Lie,Liberal,8.4,1,1.925,'1-2,28.27857143,8.407142857,'8-9,-0.5,1,6,22,5,Female,Fake,TBL,-0.5,0.5,-0.5,93.33333333,6.666666667,0,0
383,Real-Covid,Liberal,49,0.466666667,1.925,'1-2,28.27857143,8.407142857,'8-9,-0.5,1,6,22,5,Female,Real,Covid,0.5,-0.5,-0.5,46.66666667,0,40,13.33333333
383,Real-The Big Lie,Liberal,64.13333333,0.733333333,1.925,'1-2,28.27857143,8.407142857,'8-9,-0.5,1,6,22,5,Female,Real,TBL,0.5,0.5,-0.5,73.33333333,0,26.66666667,0
384,Fake-Covid,Liberal,6.933333333,0.933333333,3,'3-4,26.28571429,6.571428571,'6-7,-0.5,2,6,25,7,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,46.66666667,6.666666667,0
384,Fake-The Big Lie,Liberal,10.73333333,0.933333333,3,'3-4,26.28571429,6.571428571,'6-7,-0.5,2,6,25,7,Female,Fake,TBL,-0.5,0.5,-0.5,20,73.33333333,0,6.666666667
384,Real-Covid,Liberal,27.6,0.2,3,'3-4,26.28571429,6.571428571,'6-7,-0.5,2,6,25,7,Female,Real,Covid,0.5,-0.5,-0.5,13.33333333,6.666666667,13.33333333,66.66666667
384,Real-The Big Lie,Liberal,27.8,0.2,3,'3-4,26.28571429,6.571428571,'6-7,-0.5,2,6,25,7,Female,Real,TBL,0.5,0.5,-0.5,20,0,0,80
385,Fake-Covid,Liberal,0.666666667,1,2.275,'2-3,26.52857143,7.607142857,'7-8,-0.5,2,6,32,9,Female,Fake,Covid,-0.5,-0.5,-0.5,100,0,0,0
385,Fake-The Big Lie,Liberal,10.66666667,0.866666667,2.275,'2-3,26.52857143,7.607142857,'7-8,-0.5,2,6,32,9,Female,Fake,TBL,-0.5,0.5,-0.5,86.66666667,0,13.33333333,0
385,Real-Covid,Liberal,45.13333333,0.4,2.275,'2-3,26.52857143,7.607142857,'7-8,-0.5,2,6,32,9,Female,Real,Covid,0.5,-0.5,-0.5,40,0,60,0
385,Real-The Big Lie,Liberal,46.4,0.466666667,2.275,'2-3,26.52857143,7.607142857,'7-8,-0.5,2,6,32,9,Female,Real,TBL,0.5,0.5,-0.5,46.66666667,0,53.33333333,0
386,Fake-Covid,Liberal,35.06666667,0.733333333,1.7,'1-2,25.8,7,'7-8,-0.5,1,3,27,6,Male,Fake,Covid,-0.5,-0.5,0.5,53.33333333,20,13.33333333,13.33333333
386,Fake-The Big Lie,Liberal,38.73333333,0.533333333,1.7,'1-2,25.8,7,'7-8,-0.5,1,3,27,6,Male,Fake,TBL,-0.5,0.5,0.5,40,13.33333333,40,6.666666667
386,Real-Covid,Liberal,35.26666667,0.333333333,1.7,'1-2,25.8,7,'7-8,-0.5,1,3,27,6,Male,Real,Covid,0.5,-0.5,0.5,26.66666667,6.666666667,40,26.66666667
386,Real-The Big Lie,Liberal,37.2,0.4,1.7,'1-2,25.8,7,'7-8,-0.5,1,3,27,6,Male,Real,TBL,0.5,0.5,0.5,40,0,26.66666667,33.33333333
387,Fake-Covid,Liberal,11.33333333,0.933333333,0.85,'0-1,27.69285714,7.085714286,'7-8,-0.5,1,6,33,5,Male,Fake,Covid,-0.5,-0.5,0.5,86.66666667,6.666666667,6.666666667,0
387,Fake-The Big Lie,Liberal,22,0.666666667,0.85,'0-1,27.69285714,7.085714286,'7-8,-0.5,1,6,33,5,Male,Fake,TBL,-0.5,0.5,0.5,66.66666667,0,26.66666667,6.666666667
387,Real-Covid,Liberal,66.33333333,0.6,0.85,'0-1,27.69285714,7.085714286,'7-8,-0.5,1,6,33,5,Male,Real,Covid,0.5,-0.5,0.5,60,0,26.66666667,13.33333333
387,Real-The Big Lie,Liberal,92.33333333,0.933333333,0.85,'0-1,27.69285714,7.085714286,'7-8,-0.5,1,6,33,5,Male,Real,TBL,0.5,0.5,0.5,93.33333333,0,0,6.666666667
388,Fake-Covid,Liberal,5.133333333,1,1.35,'1-2,23.76071429,7.921428571,'7-8,-0.5,2,5,31,9,Female,Fake,Covid,-0.5,-0.5,-0.5,0,100,0,0
388,Fake-The Big Lie,Liberal,3.466666667,1,1.35,'1-2,23.76071429,7.921428571,'7-8,-0.5,2,5,31,9,Female,Fake,TBL,-0.5,0.5,-0.5,0,100,0,0
388,Real-Covid,Liberal,25.26666667,0.2,1.35,'1-2,23.76071429,7.921428571,'7-8,-0.5,2,5,31,9,Female,Real,Covid,0.5,-0.5,-0.5,0,20,0,80
388,Real-The Big Lie,Liberal,10.26666667,0.066666667,1.35,'1-2,23.76071429,7.921428571,'7-8,-0.5,2,5,31,9,Female,Real,TBL,0.5,0.5,-0.5,0,6.666666667,0,93.33333333
389,Fake-Covid,Liberal,33.13333333,0.6,3.25,'3-4,30.21428571,6.93,'6-7,-0.5,3,5,38,7,Male,Fake,Covid,-0.5,-0.5,0.5,53.33333333,6.666666667,13.33333333,26.66666667
389,Fake-The Big Lie,Liberal,45.26666667,0.266666667,3.25,'3-4,30.21428571,6.93,'6-7,-0.5,3,5,38,7,Male,Fake,TBL,-0.5,0.5,0.5,26.66666667,0,26.66666667,46.66666667
389,Real-Covid,Liberal,78.33333333,0.8,3.25,'3-4,30.21428571,6.93,'6-7,-0.5,3,5,38,7,Male,Real,Covid,0.5,-0.5,0.5,73.33333333,6.666666667,6.666666667,13.33333333
389,Real-The Big Lie,Liberal,87.53333333,0.866666667,3.25,'3-4,30.21428571,6.93,'6-7,-0.5,3,5,38,7,Male,Real,TBL,0.5,0.5,0.5,80,6.666666667,6.666666667,6.666666667
390,Fake-Covid,Liberal,1,1,1.5,'1-2,27.64285714,8.29,'8-9,-0.5,1,6,24,4,Male,Fake,Covid,-0.5,-0.5,0.5,100,0,0,0
390,Fake-The Big Lie,Liberal,39.8,0.6,1.5,'1-2,27.64285714,8.29,'8-9,-0.5,1,6,24,4,Male,Fake,TBL,-0.5,0.5,0.5,53.33333333,6.666666667,40,0
390,Real-Covid,Liberal,58.8,0.666666667,1.5,'1-2,27.64285714,8.29,'8-9,-0.5,1,6,24,4,Male,Real,Covid,0.5,-0.5,0.5,60,6.666666667,26.66666667,6.666666667
390,Real-The Big Lie,Liberal,77.4,0.866666667,1.5,'1-2,27.64285714,8.29,'8-9,-0.5,1,6,24,4,Male,Real,TBL,0.5,0.5,0.5,80,6.666666667,13.33333333,0
392,Fake-Covid,Liberal,7.333333333,0.933333333,0.75,'0-1,27.21428571,7.93,'7-8,-0.5,2,4,28,9,Female,Fake,Covid,-0.5,-0.5,-0.5,86.66666667,6.666666667,6.666666667,0
392,Fake-The Big Lie,Liberal,12.33333333,0.866666667,0.75,'0-1,27.21428571,7.93,'7-8,-0.5,2,4,28,9,Female,Fake,TBL,-0.5,0.5,-0.5,66.66666667,20,6.666666667,6.666666667
392,Real-Covid,Liberal,58.33333333,0.666666667,0.75,'0-1,27.21428571,7.93,'7-8,-0.5,2,4,28,9,Female,Real,Covid,0.5,-0.5,-0.5,46.66666667,20,26.66666667,6.666666667
392,Real-The Big Lie,Liberal,75.13333333,0.866666667,0.75,'0-1,27.21428571,7.93,'7-8,-0.5,2,4,28,9,Female,Real,TBL,0.5,0.5,-0.5,73.33333333,13.33333333,0,13.33333333
394,Fake-Covid,Liberal,23.13333333,0.733333333,3,'3-4,26.5,7,'7-8,-0.5,2,5,32,9,Female,Fake,Covid,-0.5,-0.5,-0.5,53.33333333,20,26.66666667,0
394,Fake-The Big Lie,Liberal,44.73333333,0.466666667,3,'3-4,26.5,7,'7-8,-0.5,2,5,32,9,Female,Fake,TBL,-0.5,0.5,-0.5,26.66666667,20,46.66666667,6.666666667
394,Real-Covid,Liberal,74.2,0.866666667,3,'3-4,26.5,7,'7-8,-0.5,2,5,32,9,Female,Real,Covid,0.5,-0.5,-0.5,80,6.666666667,6.666666667,6.666666667
394,Real-The Big Lie,Liberal,82.53333333,0.866666667,3,'3-4,26.5,7,'7-8,-0.5,2,5,32,9,Female,Real,TBL,0.5,0.5,-0.5,73.33333333,13.33333333,0,13.33333333
395,Fake-Covid,Liberal,46.73333333,0.333333333,3,'3-4,27.21428571,8.43,'8-9,-0.5,3,3,31,7,Female,Fake,Covid,-0.5,-0.5,-0.5,33.33333333,0,53.33333333,13.33333333
395,Fake-The Big Lie,Liberal,25.46666667,0.6,3,'3-4,27.21428571,8.43,'8-9,-0.5,3,3,31,7,Female,Fake,TBL,-0.5,0.5,-0.5,53.33333333,6.666666667,13.33333333,26.66666667
395,Real-Covid,Liberal,72,0.8,3,'3-4,27.21428571,8.43,'8-9,-0.5,3,3,31,7,Female,Real,Covid,0.5,-0.5,-0.5,80,0,6.666666667,13.33333333
395,Real-The Big Lie,Liberal,72.46666667,0.866666667,3,'3-4,27.21428571,8.43,'8-9,-0.5,3,3,31,7,Female,Real,TBL,0.5,0.5,-0.5,73.33333333,13.33333333,6.666666667,6.666666667
396,Fake-Covid,Liberal,11.06666667,1,1.125,'1-2,32.28571429,6.82,'6-7,-0.5,2,6,42,5,Male,Fake,Covid,-0.5,-0.5,0.5,33.33333333,66.66666667,0,0
396,Fake-The Big Lie,Liberal,17.93333333,0.866666667,1.125,'1-2,32.28571429,6.82,'6-7,-0.5,2,6,42,5,Male,Fake,TBL,-0.5,0.5,0.5,6.666666667,80,0,13.33333333
396,Real-Covid,Liberal,31.93333333,0.2,1.125,'1-2,32.28571429,6.82,'6-7,-0.5,2,6,42,5,Male,Real,Covid,0.5,-0.5,0.5,0,20,0,80
396,Real-The Big Lie,Liberal,42.06666667,0.333333333,1.125,'1-2,32.28571429,6.82,'6-7,-0.5,2,6,42,5,Male,Real,TBL,0.5,0.5,0.5,0,33.33333333,6.666666667,60
397,Fake-Covid,Liberal,7.933333333,1,2.625,'2-3,24.57142857,7.39,'7-8,-0.5,3,6,42,6,Female,Fake,Covid,-0.5,-0.5,-0.5,93.33333333,6.666666667,0,0
397,Fake-The Big Lie,Liberal,5.266666667,1,2.625,'2-3,24.57142857,7.39,'7-8,-0.5,3,6,42,6,Female,Fake,TBL,-0.5,0.5,-0.5,93.33333333,6.666666667,0,0
397,Real-Covid,Liberal,69.93333333,0.733333333,2.625,'2-3,24.57142857,7.39,'7-8,-0.5,3,6,42,6,Female,Real,Covid,0.5,-0.5,-0.5,73.33333333,0,20,6.666666667
397,Real-The Big Lie,Liberal,85.53333333,1,2.625,'2-3,24.57142857,7.39,'7-8,-0.5,3,6,42,6,Female,Real,TBL,0.5,0.5,-0.5,93.33333333,6.666666667,0,0
398,Fake-Covid,Liberal,34.73333333,0.666666667,1.5,'1-2,26.14285714,7.29,'7-8,-0.5,3,5,25,7,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,20,13.33333333,20
398,Fake-The Big Lie,Liberal,20.06666667,0.866666667,1.5,'1-2,26.14285714,7.29,'7-8,-0.5,3,5,25,7,Female,Fake,TBL,-0.5,0.5,-0.5,86.66666667,0,13.33333333,0
398,Real-Covid,Liberal,55.66666667,0.6,1.5,'1-2,26.14285714,7.29,'7-8,-0.5,3,5,25,7,Female,Real,Covid,0.5,-0.5,-0.5,40,20,20,20
398,Real-The Big Lie,Liberal,76.93333333,0.933333333,1.5,'1-2,26.14285714,7.29,'7-8,-0.5,3,5,25,7,Female,Real,TBL,0.5,0.5,-0.5,66.66666667,26.66666667,0,6.666666667
399,Fake-Covid,Liberal,1.6,1,0,'0-1,33.5,8,'8-9,-0.5,1,4,44,6,Female,Fake,Covid,-0.5,-0.5,-0.5,60,40,0,0
399,Fake-The Big Lie,Liberal,8.066666667,1,0,'0-1,33.5,8,'8-9,-0.5,1,4,44,6,Female,Fake,TBL,-0.5,0.5,-0.5,6.666666667,93.33333333,0,0
399,Real-Covid,Liberal,15.2,0.066666667,0,'0-1,33.5,8,'8-9,-0.5,1,4,44,6,Female,Real,Covid,0.5,-0.5,-0.5,6.666666667,0,6.666666667,86.66666667
399,Real-The Big Lie,Liberal,8.6,0.066666667,0,'0-1,33.5,8,'8-9,-0.5,1,4,44,6,Female,Real,TBL,0.5,0.5,-0.5,0,6.666666667,0,93.33333333
400,Fake-Covid,Liberal,2.066666667,1,2.25,'2-3,28.07142857,8.64,'8-9,-0.5,2,6,23,7,Female,Fake,Covid,-0.5,-0.5,-0.5,100,0,0,0
400,Fake-The Big Lie,Liberal,40.8,0.666666667,2.25,'2-3,28.07142857,8.64,'8-9,-0.5,2,6,23,7,Female,Fake,TBL,-0.5,0.5,-0.5,60,6.666666667,33.33333333,0
400,Real-Covid,Liberal,70,0.866666667,2.25,'2-3,28.07142857,8.64,'8-9,-0.5,2,6,23,7,Female,Real,Covid,0.5,-0.5,-0.5,86.66666667,0,13.33333333,0
400,Real-The Big Lie,Liberal,74.73333333,0.8,2.25,'2-3,28.07142857,8.64,'8-9,-0.5,2,6,23,7,Female,Real,TBL,0.5,0.5,-0.5,80,0,20,0
401,Fake-Covid,Liberal,20.26666667,0.8,1,'1-2,26.5,8,'8-9,-0.5,4,6,54,9,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,33.33333333,6.666666667,13.33333333
401,Fake-The Big Lie,Liberal,21.93333333,0.8,1,'1-2,26.5,8,'8-9,-0.5,4,6,54,9,Female,Fake,TBL,-0.5,0.5,-0.5,53.33333333,26.66666667,20,0
401,Real-Covid,Liberal,71.66666667,0.8,1,'1-2,26.5,8,'8-9,-0.5,4,6,54,9,Female,Real,Covid,0.5,-0.5,-0.5,80,0,6.666666667,13.33333333
401,Real-The Big Lie,Liberal,84.73333333,0.933333333,1,'1-2,26.5,8,'8-9,-0.5,4,6,54,9,Female,Real,TBL,0.5,0.5,-0.5,93.33333333,0,0,6.666666667
402,Fake-Covid,Liberal,28.86666667,0.733333333,0.75,'0-1,27.10714286,8.71,'8-9,-0.5,3,6,42,5,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,26.66666667,26.66666667,0
402,Fake-The Big Lie,Liberal,26.13333333,0.8,0.75,'0-1,27.10714286,8.71,'8-9,-0.5,3,6,42,5,Female,Fake,TBL,-0.5,0.5,-0.5,46.66666667,33.33333333,20,0
402,Real-Covid,Liberal,55.66666667,0.533333333,0.75,'0-1,27.10714286,8.71,'8-9,-0.5,3,6,42,5,Female,Real,Covid,0.5,-0.5,-0.5,46.66666667,6.666666667,26.66666667,20
402,Real-The Big Lie,Liberal,56.4,0.6,0.75,'0-1,27.10714286,8.71,'8-9,-0.5,3,6,42,5,Female,Real,TBL,0.5,0.5,-0.5,60,0,40,0
403,Fake-Covid,Liberal,20.06666667,0.733333333,2,'2-3,26,9,'9-10,-0.5,2,6,28,7,Female,Fake,Covid,-0.5,-0.5,-0.5,73.33333333,0,20,6.666666667
403,Fake-The Big Lie,Liberal,33.13333333,0.6,2,'2-3,26,9,'9-10,-0.5,2,6,28,7,Female,Fake,TBL,-0.5,0.5,-0.5,46.66666667,13.33333333,6.666666667,33.33333333
403,Real-Covid,Liberal,73.8,0.8,2,'2-3,26,9,'9-10,-0.5,2,6,28,7,Female,Real,Covid,0.5,-0.5,-0.5,80,0,0,20
403,Real-The Big Lie,Liberal,69.6,0.733333333,2,'2-3,26,9,'9-10,-0.5,2,6,28,7,Female,Real,TBL,0.5,0.5,-0.5,73.33333333,0,6.666666667,20
404,Fake-Covid,Liberal,0,1,2.5,'2-3,26.64285714,8.29,'8-9,-0.5,4,6,39,7,Female,Fake,Covid,-0.5,-0.5,-0.5,0,100,0,0
404,Fake-The Big Lie,Liberal,20.53333333,0.866666667,2.5,'2-3,26.64285714,8.29,'8-9,-0.5,4,6,39,7,Female,Fake,TBL,-0.5,0.5,-0.5,0,86.66666667,13.33333333,0
404,Real-Covid,Liberal,75,0.733333333,2.5,'2-3,26.64285714,8.29,'8-9,-0.5,4,6,39,7,Female,Real,Covid,0.5,-0.5,-0.5,73.33333333,0,0,26.66666667
404,Real-The Big Lie,Liberal,78.06666667,0.8,2.5,'2-3,26.64285714,8.29,'8-9,-0.5,4,6,39,7,Female,Real,TBL,0.5,0.5,-0.5,80,0,0,20
405,Fake-Covid,Liberal,5.333333333,0.933333333,1.25,'1-2,27.21428571,8.93,'8-9,-0.5,3,5,38,9,Female,Fake,Covid,-0.5,-0.5,-0.5,93.33333333,0,0,6.666666667
405,Fake-The Big Lie,Liberal,6.666666667,0.933333333,1.25,'1-2,27.21428571,8.93,'8-9,-0.5,3,5,38,9,Female,Fake,TBL,-0.5,0.5,-0.5,93.33333333,0,6.666666667,0
405,Real-Covid,Liberal,67,0.666666667,1.25,'1-2,27.21428571,8.93,'8-9,-0.5,3,5,38,9,Female,Real,Covid,0.5,-0.5,-0.5,60,6.666666667,26.66666667,6.666666667
